timestamp,bridge_id,sensor_id,acceleration_x,acceleration_y,acceleration_z,temperature_c,humidity_percent,wind_speed_mps,fft_peak_freq,fft_magnitude,degradation_score,structural_condition,damage_class,forecast_score_next_30d
2020-01-01 00:00:00,B003,S3,0.2757737015344371,0.0588996806576313,-0.2868470566033519,20.14068831575657,33.038169040253,11.660054657058977,0.6678701980622452,0.9161583708725758,36.95181930827611,1,Minor,37.17748684383913
2020-01-01 01:00:00,B001,S3,0.3057601923547682,0.3614804934569041,-0.3064149623828048,33.571635797590886,57.169039437328735,9.062089004203663,1.4098274788591827,0.3853864405113563,66.2821490413693,2,Moderate,68.19193337192789
2020-01-01 02:00:00,B002,S3,-0.0278682855119043,0.2194448225783336,-0.0577926505130812,18.14712532093696,30.05892227461676,5.42034219029977,2.98428704311332,1.1518607542408186,77.06010565515624,3,Severe,76.8382891081252
2020-01-01 03:00:00,B002,S2,0.3913140444086406,0.2238077244493159,0.0286801055486719,20.20233468760707,46.29632972020261,7.321009929915395,4.631739098066937,1.348913776238279,59.23397308078585,2,Moderate,60.50385946689978
2020-01-01 04:00:00,B002,S3,0.0531081108065045,-0.2421459197877194,0.0459896862201984,22.109587943252,55.98273690118171,14.605329355446496,0.6525798547700219,0.1685734254618005,62.228795758240516,2,Moderate,64.75624866795789
2020-01-01 05:00:00,B003,S3,-0.0619375063224458,0.0276426909569811,0.0543426674240876,28.32961318816832,69.65580701807113,4.512398096123864,1.1419853910754856,0.8308740539625022,9.718937958021362,0,No Damage,9.333386051897495
2020-01-01 06:00:00,B003,S2,0.3484838836917238,-0.7644138306892971,-0.4052777486255151,20.8021680973738,47.73270283719227,9.898789226218035,2.6772395476534347,0.980045652877484,8.27755228399544,0,No Damage,6.604235169574443
2020-01-01 07:00:00,B002,S2,0.0051164527095836,-0.2218598373827132,-0.2094357048660962,30.09804670490709,75.4119606511681,12.518068930014778,3.758727388824672,1.0165975089885255,26.797785468741168,1,Minor,26.418726461962123
2020-01-01 08:00:00,B001,S3,-0.0328453206193698,0.0859339239882922,-0.0584335133624612,29.627670108690506,76.28645719127663,11.71615173499064,4.213549306740175,1.4137882614393678,39.968179179500936,1,Minor,39.6232727287347
2020-01-01 09:00:00,B001,S2,-0.4792731102350389,0.4154104838995894,-0.1708252368947209,20.39309609679201,86.7398010729538,4.134866346372903,4.396976659879156,0.3802886213044761,36.275710517522135,1,Minor,37.77105275047063
2020-01-01 10:00:00,B002,S1,-0.1046576502974231,0.0832187820581205,0.5272838699022121,22.20344096525058,36.31737516701525,8.997029384777221,1.2102961047681635,0.8344349881336266,22.420426779198053,0,No Damage,23.881294077173127
2020-01-01 11:00:00,B002,S2,0.049628182791099,0.0347890539148739,-0.2420234780779286,32.11116620711613,32.21356997531099,7.038663137291461,3.492699854761791,1.4442112720725282,43.31502947137156,1,Minor,41.62855584156471
2020-01-01 12:00:00,B002,S2,0.2606891730415291,0.4280537938598318,0.0969911873155304,19.082899311553412,87.72210846882115,0.674022007981015,1.4430277824956304,0.6175479588729595,84.11014359508123,3,Severe,86.3807872062774
2020-01-01 13:00:00,B002,S2,0.4098877071900885,-0.503508838390495,-0.0747097648406408,30.864319817608507,71.16444075212517,11.72777677576658,3.0245056086842137,0.7751785480168297,0.0,0,No Damage,0.0
2020-01-01 14:00:00,B001,S1,0.2579211570849562,-0.1415682044666661,0.5485299046694263,24.71382026845151,77.20935162462818,13.8444176777044,4.481161437472229,0.7410816598395649,42.89494284415328,1,Minor,38.44956111061841
2020-01-01 15:00:00,B001,S2,-0.0248388994159299,0.315303187908277,-0.1067829389725288,25.14973027817919,39.25812470541373,3.412914103597318,2.300128360577728,0.3877001387935371,33.18218464904457,1,Minor,37.388870999448315
2020-01-01 16:00:00,B003,S4,0.4256048328839799,-0.2618450594173488,-0.082804596025633,25.50429669930448,72.85687548610977,10.051908461517652,0.95128836043024,0.1904742063795193,11.49898769202096,0,No Damage,12.081051622431712
2020-01-01 17:00:00,B002,S2,0.1104895565218056,-0.0299247826655309,0.3552839636576126,27.14718525464454,60.93949206583837,11.025430293170512,4.078427258147235,0.5136322200127871,53.93753137609019,2,Moderate,50.76804345201952
2020-01-01 18:00:00,B003,S3,-0.294432548670364,-0.0868485676661971,0.1561050416668846,28.149856771056484,65.34268035454433,5.026440846573597,3.904788736691825,1.201102400177887,44.182853791963254,1,Minor,42.48210377700666
2020-01-01 19:00:00,B002,S2,-0.0348379847499444,0.1183348943926201,-0.2499820301357495,19.05175460902578,58.20859367951998,7.525468000128664,1.7867584623556791,0.3340366857484699,65.67645030456313,2,Moderate,63.775702924638566
2020-01-01 20:00:00,B001,S3,-0.3560335879475477,0.0628570289285029,0.1543057416405405,25.46198392951839,86.41965808704448,7.683631687945586,3.083639818316823,0.913430083969842,5.396707723790254,0,No Damage,7.088053362532081
2020-01-01 21:00:00,B001,S3,0.2174958840932647,0.0107200849421497,0.1033426421045747,18.078662531851407,41.91491606718951,11.0551051281314,4.645075397728843,0.4820447166839163,37.20771416013373,1,Minor,41.0008330591255
2020-01-01 22:00:00,B003,S4,0.425734826970501,0.1486049870838196,-0.3500880300170961,22.3305871592797,56.83569245983162,12.019811281221022,2.7972102015411147,0.8111452566057252,64.66654345953991,2,Moderate,63.04112751128337
2020-01-01 23:00:00,B001,S3,0.4318598648578016,-0.2444176315711678,0.4424604529688155,13.778002522036864,58.8128300226757,5.981384402310454,3.0071422491347275,0.8743214667105299,35.88192649550525,1,Minor,35.007635716955306
2020-01-02 00:00:00,B003,S4,-0.126665301368868,-0.3521251548969786,-0.3789003461473208,31.449721729929596,70.22142323007606,5.802637579152353,1.9228246723848927,0.4961883901155928,3.625459989555611,0,No Damage,5.6781699817883835
2020-01-02 01:00:00,B001,S3,-0.1058742821167071,0.2034361968534022,-0.5813571528146507,28.77982678884405,34.7535918740364,10.94387467426717,2.439761577352125,1.1841144796424783,100.0,3,Severe,100.0
2020-01-02 02:00:00,B001,S4,-0.1393253361129672,-0.1614387129279495,-0.4863337699811152,21.361515853593158,35.56884794511929,11.33902774433757,1.3823245217091604,0.7495465314111638,18.120776431929357,0,No Damage,19.859443130300633
2020-01-02 03:00:00,B003,S2,0.0317324509391905,-0.4963132128660932,-0.4504162085196183,24.835501266487213,75.63776139409379,11.02175860070536,4.836608942134935,0.7051113748046302,34.4526379482699,1,Minor,37.57638555222375
2020-01-02 04:00:00,B001,S1,0.1700449834759134,0.269322511021369,0.1814893467848781,28.95118843102804,70.42409900953027,0.6155736088114216,2.562012858429044,0.5703023603649642,45.294144718798414,1,Minor,43.768484513083465
2020-01-02 05:00:00,B001,S1,0.0760093845432106,0.0261818674819655,-0.0270208106423571,20.53390314628705,65.12508812508659,3.4814074635385346,3.5876451732161594,0.3820786581829949,48.29285655644523,1,Minor,48.20648957130555
2020-01-02 06:00:00,B003,S2,-0.0719993333167952,0.2771330716192237,-0.610637630615399,18.039352810188483,40.39554467589173,12.879883320797555,4.3117125134097325,1.2704917714415458,16.477819202767137,0,No Damage,15.545941662549613
2020-01-02 07:00:00,B001,S1,-0.1604293810476826,-0.3132845435001299,-0.2406426727712909,25.78090982151686,35.28903112076323,13.786461227818416,0.5653299827380475,0.7300208559053762,63.625571852046996,2,Moderate,65.24373934882175
2020-01-02 08:00:00,B002,S3,-0.3402961646766034,-0.2357818934110014,-0.1454468529372238,20.346746953774225,39.78565888590961,11.78972716447748,3.5925476475671205,0.7934981938646885,29.49090820408994,1,Minor,28.712991123702835
2020-01-02 09:00:00,B003,S4,0.3688046902947401,0.2631184210000708,-0.0082028008829972,24.79991336647261,44.86728199361855,6.070944085654379,0.8821413841318471,0.1086296645356323,40.576411230212294,1,Minor,45.36764429880586
2020-01-02 10:00:00,B001,S1,0.128174624864422,0.053126176225097,0.1303348600929492,31.079536025643044,64.81170818237237,8.801715519687296,3.1147388000541683,0.621112363455389,52.79883108156233,2,Moderate,50.92150516474905
2020-01-02 11:00:00,B003,S2,0.0728424392339325,0.4955643525706121,0.3022418041179336,25.316030780917224,63.23266513100845,5.9174719623106045,2.228025932712721,1.1757591027918717,39.08507343998376,1,Minor,42.87602327728637
2020-01-02 12:00:00,B003,S3,0.2898304029664496,-0.3964188656757853,0.308949617622922,34.093786258503854,35.95689702479061,11.91666134826049,4.645760639708821,1.1421860049327957,4.919228762341808,0,No Damage,8.264223404240006
2020-01-02 13:00:00,B003,S2,0.0728424392339325,0.4955643525706121,0.3022418041179336,25.316030780917224,63.23266513100845,5.9174719623106045,2.228025932712721,1.1757591027918717,37.53073569623212,1,Minor,33.70333554668889
2020-01-02 14:00:00,B002,S3,-0.129191084956227,-0.0617550421103732,-0.0616572917612715,16.55236349921446,41.04744483263836,12.810896709701614,2.3239952064840965,1.1447377988918763,86.93718621641878,3,Severe,88.89078368671633
2020-01-02 15:00:00,B002,S2,-0.039234503034674,0.1504440459794036,0.1269888776926,22.586830471193743,46.76033014147818,7.351505246810293,1.4471723778218857,0.3628638747328399,37.63235980947396,1,Minor,35.07453377695285
2020-01-02 16:00:00,B001,S4,-0.1662160232268395,-0.0595722364759974,0.1305189900146176,30.50369734933064,50.63502951497093,5.120718138749937,3.709967389956816,0.919119209573474,52.65543507836547,2,Moderate,52.39554875243974
2020-01-02 17:00:00,B003,S2,0.3535917686395364,0.1496912629957971,-0.2071143357971724,23.68989965981468,31.18848449981215,4.510576593554209,4.569651746146659,0.173042217461768,35.3462806110494,1,Minor,31.40584263329546
2020-01-02 18:00:00,B001,S1,0.0458863591936123,-0.1131767024989531,0.4173564505039338,20.48088485390469,65.42074821706701,5.348955317777103,1.8755871341527264,0.6812161641070587,34.2935195282343,1,Minor,33.831717004659346
2020-01-02 19:00:00,B003,S4,-0.0360672995773329,0.0277579342542764,-0.5319707903137598,18.38447823343589,58.40544178629737,3.537684219041024,3.325176188883338,0.504772838901063,62.13479444722471,2,Moderate,61.38978451118327
2020-01-02 20:00:00,B003,S2,-0.3422720009258018,0.5218193683863339,-0.1224744116266276,34.902225455352706,59.52877523406893,1.038865961954063,2.665107106123928,0.9395844945615603,34.43866821137734,1,Minor,37.31704302015462
2020-01-02 21:00:00,B003,S2,0.037665175667355,0.2853740585926318,0.3512280993672574,22.272544879612568,71.92599435507708,1.6144700060977368,4.376507228249544,0.1023069406754092,5.525086161556477,0,No Damage,4.549098804501383
2020-01-02 22:00:00,B001,S3,-0.2282165402686031,0.1683654154672873,0.3845937107370843,18.14805448775708,74.26343039572382,14.553423801591356,0.6464542318063006,0.3946598038122954,51.443344060212105,2,Minor,51.68430159269722
2020-01-02 23:00:00,B002,S4,-0.3167661570706798,0.3621762715595352,0.1019475062748856,24.12467238928385,70.57566439419244,0.3903271673213049,3.757393706565211,0.7666396059732586,0.7078300057618296,0,No Damage,5.469504976025738
2020-01-03 00:00:00,B001,S1,-0.3695017914385015,0.003078685347123,0.17027078165569,27.781631387147183,55.99406293870965,8.470082285833316,4.401477673880457,0.6967491648290721,35.67686614166004,1,Minor,35.84722895866776
2020-01-03 01:00:00,B002,S3,0.1590304849456836,0.3158748306164221,0.32596761378037,22.937312195925635,39.02354135951104,0.1331792915521884,1.4308241812124582,0.1268814610882193,7.030529227073498,0,No Damage,6.300766654126102
2020-01-03 02:00:00,B002,S4,-0.0561570767299471,0.1215852680768982,0.5971845831980307,26.48748133561184,48.32035721228847,14.058373323750896,0.5936163638801741,1.4802055791480495,36.81204855969941,1,Minor,35.8381719341805
2020-01-03 03:00:00,B002,S1,0.0405112131872202,0.0541847035552727,-0.0673676571007294,23.79672214640583,37.57035726964968,9.14049725176993,4.061224974843277,0.3558683045198472,18.392069715607885,0,No Damage,19.426173690235675
2020-01-03 04:00:00,B003,S2,-0.3376734216722599,-0.3526319314018001,-0.0134013966969036,23.112645093583453,64.47755629109737,4.914054656906196,2.954061070828288,0.5729922820863033,60.87496455058345,2,Moderate,56.742748210783475
2020-01-03 05:00:00,B002,S3,0.5126788308890191,-0.0964766604828384,-0.1059170899856566,18.78505617055093,41.62399234564112,7.770398075221425,2.661622483211377,0.9139981100675958,63.52181899226429,2,Moderate,60.78650514558053
2020-01-03 06:00:00,B002,S2,0.3442268838224459,-0.103609745817183,-0.4147183878685454,26.28179967042482,83.67592684058943,0.1890092489833617,4.006000535934567,1.009789479612729,52.19284692548807,2,Moderate,46.48243247100959
2020-01-03 07:00:00,B001,S2,0.2034482120477661,-0.0720092658756952,-0.125028228997161,25.190170776326397,59.30605210841277,11.752934524505362,1.1947036211348632,0.9224275227852192,59.79776965751682,2,Moderate,62.06845978363641
2020-01-03 08:00:00,B001,S3,-0.3560335879475477,0.0628570289285029,0.1543057416405405,25.46198392951839,86.41965808704448,7.683631687945586,3.083639818316823,0.913430083969842,4.774078248655897,0,No Damage,3.716045613549614
